	PV2	PV5	PV6	PV7	PV8	PV9
Cluster-20660.10405	1485	1350	1080	1130	1112	1075
Cluster-20660.10406	410	456	604	278	163	491
Cluster-20660.10407	0	196	237	363	363	300
Cluster-20660.10408	0	0	0	0	8	0
Cluster-20660.10409	0	72	51	62	89	126
Cluster-20660.10410	413	194	357	267	594	510
Cluster-20660.10411	0	0	45	9	2	0
Cluster-20660.10412	583	411	554	700	804	1047
Cluster-20660.10413	825	299	480	380	358	492
Cluster-20660.10414	653	223	443	375	102	428
Cluster-20660.10415	228	96	153	199	195	209
Cluster-20660.10416	579	745	1116	851	356	350
Cluster-20660.10417	632	454	665	773	814	520
Cluster-20660.10418	1837	564	1831	1044	941	1131
Cluster-20660.10419	316	311	323	359	442	348
Cluster-20660.10420	3396	4937	7068	4269	9709	4938
Cluster-20660.10421	0	0	39	10	36	48
Cluster-20660.10422	679	906	436	1057	1276	592
Cluster-20660.10423	0	7	0	13	9	0
Cluster-20660.10424	847	416	620	657	526	486
Cluster-20660.10425	845	459	732	781	830	691
Cluster-20660.10426	0	170	183	160	125	111
Cluster-20660.10427	0	11	0	0	9	26
Cluster-20660.10428	706	379	268	353	324	417
Cluster-20660.10429	174	42	121	36	5	53
Cluster-20660.10430	1177	752	1141	1130	1217	1001
Cluster-20660.10431	3201	2190	2570	2212	2396	2059
Cluster-20660.10432	623	582	801	713	455	541
Cluster-20660.10433	85	23	92	53	39	30
Cluster-20660.10434	52	54	0	8	10	0
Cluster-20660.10435	3175	1956	2688	3384	2512	2320
Cluster-20660.10436	320	569	462	221	270	306
Cluster-20660.10437	416	624	715	1027	789	1033
Cluster-20660.10438	312	60	129	168	161	126
Cluster-20660.10439	28	58	45	29	44	12
Cluster-20660.10440	466	0	84	124	93	167
Cluster-20660.10441	786	834	1185	740	695	975
Cluster-20660.10442	1431	1130	1368	1434	1392	1146
Cluster-20660.10443	0	133	160	79	91	80
Cluster-20660.10444	253	540	521	509	352	431
Cluster-20660.10445	1578	1238	2204	2381	1451	1354
Cluster-20660.10446	29	87	204	161	32	149
Cluster-20660.10447	1209	952	1174	1098	922	715
Cluster-20660.10448	8641	2748	3406	3261	3881	3013
Cluster-20660.10449	1567	1187	1391	661	1017	644
Cluster-20660.10450	565	436	586	781	1040	983
Cluster-20660.10451	91	0	13	1	8	40
Cluster-20660.10452	928	1494	1303	2151	1355	1671
Cluster-20660.10453	130	0	17	6	3	14
Cluster-20660.10454	211	349	187	278	237	463
Cluster-20660.10455	1120	546	507	529	151	498
Cluster-20660.10456	1622	1081	1092	1196	1046	1066
Cluster-20660.10457	1314	1355	914	1127	1349	1017
Cluster-20660.10458	5652	4475	4474	2863	3778	4177
Cluster-20660.10459	427	291	356	333	312	182
Cluster-20660.10460	896	1088	1165	1591	1528	1192
Cluster-20660.10461	3337	4807	5057	4421	4309	4797
Cluster-20660.10462	767	1502	1659	1917	2121	2338
Cluster-20660.10463	190	279	465	212	66	140
Cluster-20660.10464	495	817	572	1179	1679	897
Cluster-20660.10465	1167	463	1111	1566	1207	1104
Cluster-20660.10466	316	96	203	287	33	209
Cluster-20660.10467	0	0	16	8	24	0
Cluster-20660.10468	1504	1025	1396	937	629	963
Cluster-20660.10469	3058	879	1353	1201	1161	598
Cluster-20660.10470	2495	1110	6275	2515	2028	1142
Cluster-20660.10471	831	479	827	982	705	745
Cluster-20660.10472	27	64	33	38	69	28
Cluster-20660.10473	1330	1288	1465	1183	1308	1071
Cluster-20660.10474	2705	2197	3191	2956	2792	3173
Cluster-20660.10475	316	124	154	169	94	182
Cluster-20660.10476	1325	1495	1331	1894	1621	1462
Cluster-20660.10477	691	569	434	927	818	763
Cluster-20660.10478	1141	945	955	991	463	739
Cluster-20660.10479	804	576	848	1112	1055	987
Cluster-20660.10480	977	957	1506	1302	461	576
Cluster-20660.10481	368	599	658	503	419	408
Cluster-20660.10482	945	1393	1290	1581	903	1062
Cluster-20660.10483	1315	1233	1128	1448	2063	1314
Cluster-20660.10484	169	224	483	369	304	407
Cluster-20660.10485	234	239	233	393	553	393
Cluster-20660.10486	216	328	365	724	620	350
Cluster-20660.10487	271	191	291	242	159	100
Cluster-20660.10488	123	0	41	18	53	0
Cluster-20660.10489	1337	1317	1416	1415	998	1207
Cluster-20660.10490	550	446	545	704	756	786
Cluster-20660.10491	1567	1100	1323	1658	1386	1314
Cluster-20660.10492	0	0	27	18	81	31
Cluster-20660.10493	2298	1586	2337	1667	2190	1382
Cluster-20660.10494	2	257	288	300	211	173
Cluster-20660.10495	571	468	694	792	964	763
Cluster-20660.10496	626	681	688	996	641	490
Cluster-20660.10497	87	151	99	217	164	155
Cluster-20660.10498	557	343	629	458	348	420
Cluster-20660.10499	1731	1488	2702	2213	2246	2517
Cluster-20660.10500	332	314	195	343	400	199
Cluster-20660.10501	316	232	464	391	304	237
Cluster-20660.10502	280	675	750	886	934	492
Cluster-20660.10503	3583	1613	2778	1420	2344	1634
Cluster-20660.10504	0	82	71	96	37	59
Cluster-20660.10505	417	759	388	578	555	492
Cluster-20660.10506	1171	584	785	851	1050	748
Cluster-20660.10507	0	0	0	12	37	0
Cluster-20660.10508	3536	1567	2086	1872	1613	1184
Cluster-20660.10509	1342	846	999	1165	1103	1112
Cluster-20660.10510	1658	1459	2269	2840	2866	1589
Cluster-20660.10511	1326	899	1189	1340	1501	1452
Cluster-20660.10512	442	20	288	206	78	132
Cluster-20660.10513	388	416	482	760	526	460
Cluster-20660.10514	285	271	121	255	132	137
Cluster-20660.10515	47	42	49	9	0	70
Cluster-20660.10516	848	567	447	758	466	698
Cluster-20660.10517	0	0	0	2	9	0
Cluster-20660.10518	1366	976	584	1002	1204	724
Cluster-20660.10519	1277	1472	1945	1602	1225	1252
Cluster-20660.10520	1105	714	831	1084	866	732
Cluster-20660.10521	112	0	0	0	0	0
Cluster-20660.10522	1322	602	918	542	1019	196
Cluster-20660.10523	1252	749	1472	1356	498	729
Cluster-20660.10524	1614	2522	2259	2254	2087	1984
Cluster-20660.10525	153	195	106	79	65	29
Cluster-20660.10526	0	12	47	86	50	84
Cluster-20660.10527	0	0	0	0	2	31
Cluster-20660.10528	3316	2443	2300	4125	1771	2528
Cluster-20660.10529	81	0	0	3	0	0
Cluster-20660.10530	1227	722	808	849	483	677
Cluster-20660.10531	93	94	467	302	273	86
Cluster-20660.10532	470	97	297	333	261	274
Cluster-20660.10533	3866	1394	2657	1772	1682	1175
Cluster-20660.10534	1296	762	1049	1435	1063	938
Cluster-20660.10535	0	17	0	18	48	0
Cluster-20660.10536	46	211	84	291	338	214
Cluster-20660.10537	2853	2810	2756	3889	2782	2874
Cluster-20660.10538	0	0	73	10	3	0
Cluster-20660.10539	1645	1962	1750	1867	2391	1653
Cluster-20660.10540	439	219	406	350	348	352
Cluster-20660.10541	1149	1219	1142	2150	1436	1170
Cluster-20660.10542	7307	5253	7052	4679	5057	4772
Cluster-20660.10543	2008	1514	2365	2618	1653	1852
Cluster-20660.10544	0	0	0	6	35	0
Cluster-20660.10545	600	526	1027	950	861	885
Cluster-20660.10546	1630	1516	1804	1881	2142	1254
Cluster-20660.10547	1470	1663	2302	2105	1639	2349
Cluster-20660.10548	912	727	724	1276	1185	1042
Cluster-20660.10549	157	0	28	60	125	0
Cluster-20660.10550	535	710	305	146	288	250
Cluster-20660.10551	0	0	14	0	0	0
Cluster-20660.10552	0	0	8	2	0	0
Cluster-20660.10553	1801	2210	2572	2034	2891	3177
Cluster-20660.10554	694	638	1047	1016	824	1017
Cluster-20660.10555	521	760	713	872	761	715
Cluster-20660.10556	1935	1274	913	1469	1907	1798
Cluster-20660.10557	0	0	0	11	16	0
Cluster-20660.10558	1205	898	1039	1423	1122	1052
Cluster-20660.10559	288	211	90	135	72	164
Cluster-20660.10560	2553	3390	4162	4470	2961	3316
Cluster-20660.10561	1009	654	475	1168	1630	988
Cluster-20660.10562	510	341	407	684	644	573
Cluster-20660.10563	577	642	916	892	709	787
Cluster-20660.10564	0	45	134	0	0	0
Cluster-20660.10565	779	816	1098	853	1100	622
Cluster-20660.10566	1619	1139	1359	1945	2445	1576
Cluster-20660.10567	1517	1422	1565	1547	1621	1471
Cluster-20660.10568	0	97	0	24	19	8
Cluster-20660.10569	732	930	935	882	825	490
Cluster-20660.10570	0	0	0	3	19	0
Cluster-20660.10571	424	457	484	720	824	857
Cluster-20660.10572	333	300	627	632	585	717
Cluster-20660.10573	488	1317	1236	1363	899	1087
Cluster-20660.10574	2321	2123	2107	2412	3173	2280
Cluster-20660.10575	0	0	0	32	56	26
Cluster-20660.10576	648	713	675	911	1085	702
Cluster-20660.10577	88	36	169	55	25	43
Cluster-20660.10578	2	0	40	77	55	51
Cluster-20660.10579	2266	2165	2706	2545	3082	2038
Cluster-20660.10580	439	300	322	286	431	274
Cluster-20660.10581	222	290	323	393	517	533
Cluster-20660.10582	1335	815	749	684	477	462
Cluster-20660.10583	1595	1699	1364	1661	2014	1591
Cluster-20660.10584	3502	1607	1437	1662	653	1652
Cluster-20660.10585	1095	1032	1183	1039	1001	823
Cluster-20660.10586	972	1066	1360	1351	1423	1278
Cluster-20660.10587	586	198	230	299	199	264
Cluster-20660.10588	0	119	53	253	183	127
Cluster-20660.10589	876	383	549	419	241	195
Cluster-20660.10590	617	1399	1084	1173	1399	1387
Cluster-20660.10591	281	436	479	676	814	679
Cluster-20660.10592	339	378	205	391	457	541
Cluster-20660.10593	2748	1906	3284	3487	2112	1951
Cluster-20660.10594	999	960	1022	938	986	384
Cluster-20660.10595	0	0	0	7	6	0
Cluster-20660.10596	846	1032	1054	966	940	683
Cluster-20660.10597	0	0	18	6	18	0
Cluster-20660.10598	3697	1889	3262	2811	2988	1660
Cluster-20660.10599	0	6	0	21	20	30
Cluster-20660.10600	274	390	590	442	308	229
Cluster-20660.10601	403	228	438	221	205	161
Cluster-20660.10602	3420	2575	3595	2311	2113	2048
Cluster-20660.10603	0	20	31	45	21	38
Cluster-20660.10604	672	488	788	523	2346	1207
Cluster-20660.10605	1469	1341	1120	1160	1231	1446
Cluster-20660.10606	0	56	656	0	0	0
Cluster-20660.10607	1174	1195	1264	1110	1239	1095
Cluster-20660.10608	2	2	0	4	0	2
Cluster-20660.10609	971	1382	1054	1096	1412	1544
Cluster-20660.10610	1146	671	492	946	853	620
Cluster-20660.10611	1233	1852	2035	1850	1624	1796
Cluster-20660.10612	621	688	415	558	615	692
Cluster-20660.10613	517	443	370	678	724	265
Cluster-20660.10614	1	1	0	0	3	3
Cluster-20660.10615	2068	1107	1781	2562	2866	1395
Cluster-20660.10616	1492	726	890	853	771	849
Cluster-20660.10617	0	234	431	265	15	124
Cluster-20660.10618	1138	860	643	698	527	1110
Cluster-20660.10619	688	853	775	679	819	599
Cluster-20660.10620	33	68	14	64	115	15
Cluster-20660.10621	296	114	112	181	72	45
Cluster-20660.10622	2302	2002	2450	2190	1612	1749
Cluster-20660.10623	0	20	0	10	41	0
Cluster-20660.10624	5619	3931	3677	6232	7789	6533
Cluster-20660.10625	79	24	86	70	132	160
Cluster-20660.10626	5176	3480	5818	7658	4532	5368
Cluster-20660.10627	39	0	146	131	44	84
Cluster-20660.10628	4002	1163	2118	3000	3693	2841
Cluster-20660.10629	1163	1956	1706	1515	1781	1926
Cluster-20660.10630	0	0	47	0	6	1
Cluster-20660.10631	92	0	0	24	5	0
Cluster-20660.10632	1800	1356	1686	1983	1636	2261
Cluster-20660.10633	555	414	834	1195	1090	1012
Cluster-20660.10634	0	0	0	0	16	0
Cluster-20660.10635	1791	1871	4448	2182	3010	2066
Cluster-20660.10636	0	0	0	11	15	0
Cluster-20660.10637	0	14	0	24	9	0
Cluster-20660.10638	0	20	16	12	27	36
Cluster-20660.10639	1094	2252	1842	1982	1647	1046
Cluster-20660.10640	202	214	52	329	478	311
Cluster-20660.10641	0	0	171	0	0	0
Cluster-20660.10642	1055	1739	1435	1661	1457	1459
Cluster-20660.10643	0	20	0	1	6	0
Cluster-20660.10644	604	534	695	510	434	614
Cluster-20660.10645	328	154	97	400	338	157
Cluster-20660.10646	818	503	664	1309	980	572
Cluster-20660.10647	428	681	2231	210	240	288
Cluster-20660.10648	345	257	391	587	446	307
Cluster-20660.10649	1719	539	936	272	235	972
Cluster-20660.10650	4854	2802	3895	1481	1078	4782
Cluster-20660.10651	972	1572	1327	2068	2146	1495
Cluster-20660.10652	759	630	1734	1267	1689	1101
Cluster-20660.10653	388	666	516	619	430	327
Cluster-20660.10654	274	601	427	764	708	516
Cluster-20660.10655	496	717	778	1247	938	876
Cluster-20660.10656	2306	3262	3214	2868	3165	3059
Cluster-20660.10657	102	264	180	246	116	204
Cluster-20660.10658	1006	1089	1475	1336	1041	1292
Cluster-20660.10659	755	497	206	225	634	563
Cluster-20660.10660	1455	1036	1254	1064	912	773
Cluster-20660.10661	0	0	0	9	38	0
Cluster-20660.10662	81	0	25	56	150	63
Cluster-20660.10663	2358	2174	4853	1043	6054	2734
Cluster-20660.10664	485	310	1173	465	678	668
Cluster-20660.10665	37	33	137	187	184	123
Cluster-20660.10666	1193	1500	1731	1557	1161	1860
Cluster-20660.10667	10712	16661	17141	11417	18916	7840
Cluster-20660.10668	789	1054	379	1081	2390	4174
Cluster-20660.10669	959	1052	1671	1282	1269	1314
Cluster-20660.10670	467	635	631	461	532	177
Cluster-20660.10671	2210	2827	3214	3298	2335	2056
Cluster-20660.10672	1044	773	1007	753	683	637
Cluster-20660.10673	847	193	514	343	378	105
Cluster-20660.10674	207	118	524	462	214	289
Cluster-20660.10675	1325	614	590	436	534	383
Cluster-20660.10676	41	482	396	348	275	369
Cluster-20660.10677	216	383	572	804	723	872
Cluster-20660.10678	85	98	0	191	138	75
Cluster-20660.10679	1087	865	967	858	706	906
Cluster-20660.10680	1919	1042	2413	1328	1122	1404
Cluster-20660.10681	214	183	107	166	87	45
Cluster-20660.10682	135	63	277	159	487	159
Cluster-20660.10683	1015	620	805	766	646	418
Cluster-20660.10684	0	28	249	261	314	141
Cluster-20660.10685	0	0	0	5	4	0
Cluster-20660.10686	2332	2053	1782	2120	1757	1570
Cluster-20660.10687	1538	1179	1132	1323	1330	765
Cluster-20660.10688	524	427	436	396	243	225
Cluster-20660.10689	744	357	871	1084	771	700
Cluster-20660.10690	1175	706	929	786	663	1017
Cluster-20660.10691	248	391	661	481	406	246
Cluster-20660.10692	87	29	81	80	107	105
Cluster-20660.10693	0	0	0	18	1	0
Cluster-20660.10694	2164	2219	3968	2799	3199	3159
Cluster-20660.10695	43	45	36	12	108	49
Cluster-20660.10696	0	20	47	5	0	18
Cluster-20660.10697	3117	2457	3216	4183	2386	2634
Cluster-20660.10698	585	1102	1083	1341	773	956
Cluster-20660.10699	767	342	304	483	476	235
Cluster-20660.10700	0	0	53	3	43	0
Cluster-20660.10701	1415	988	2098	1291	587	1900
Cluster-20660.10702	3407	1485	4294	2047	1599	2400
Cluster-20660.10703	933	911	1103	1201	728	1096
Cluster-20660.10704	0	25	0	7	35	28
Cluster-20660.10705	0	51	22	38	47	14
Cluster-20660.10706	770	660	1063	1914	1961	1080
Cluster-20660.10707	609	810	1092	911	426	456
Cluster-20660.10708	277	259	532	580	339	362
Cluster-20660.10709	0	0	76	102	105	29
Cluster-20660.10710	1120	1201	1150	1287	1053	1161
Cluster-20660.10711	0	21	0	15	40	0
Cluster-20660.10712	3858	2252	2591	4627	6347	3547
Cluster-20660.10713	450	683	528	801	544	526
Cluster-20660.10714	0	0	0	5	32	0
Cluster-20660.10715	327	407	460	306	352	356
Cluster-20660.10716	1497	1022	1355	1513	1515	862
Cluster-20660.10717	124	131	212	158	115	102
Cluster-20660.10718	0	0	0	0	11	0
Cluster-20660.10719	109	0	0	12	74	28
Cluster-20660.10720	1337	765	1085	862	1206	1001
Cluster-20660.10721	190	43	96	56	41	20
Cluster-20660.10722	268	60	283	855	627	220
Cluster-20660.10723	760	840	1197	1116	882	567
Cluster-20660.10724	167	332	162	334	489	305
Cluster-20660.10725	2519	1824	2663	1994	2507	1524
Cluster-20660.10726	11	70	0	28	33	45
Cluster-20660.10727	1629	1111	1315	1665	1130	910
Cluster-20660.10728	76	26	112	31	111	58
Cluster-20660.10729	135	136	367	199	126	101
Cluster-20660.10730	1060	1447	1422	1761	1184	1040
Cluster-20660.10731	0	13	69	185	231	69
Cluster-20660.10732	769	250	544	495	592	380
Cluster-20660.10733	8506	3986	6262	4604	2534	3731
Cluster-20660.10734	0	0	25	31	37	0
Cluster-20660.10735	232	152	137	288	207	108
Cluster-20660.10736	80	3	146	86	35	19
Cluster-20660.10737	0	0	0	25	0	0
Cluster-20660.10738	2048	2546	2770	2621	2473	2988
Cluster-20660.10739	446	430	320	348	375	269
Cluster-20660.10740	396	661	777	720	670	708
Cluster-20660.10741	617	579	780	616	1002	687
Cluster-20660.10742	516	473	601	523	397	569
Cluster-20660.10743	74	269	270	238	251	260
Cluster-20660.10744	113	46	458	318	120	254
Cluster-20660.10745	1020	1487	2588	1300	34	877
Cluster-20660.10746	0	0	0	12	7	0
Cluster-20660.10747	422	593	416	366	582	313
Cluster-20660.10748	0	0	10	9	0	0
Cluster-20660.10749	84	107	77	52	64	124
Cluster-20660.10750	3463	2973	4352	3204	2540	3631
Cluster-20660.10751	1045	1355	1012	1360	1788	1154
Cluster-20660.10752	1495	1761	1258	1977	1607	1087
Cluster-20660.10753	2875	977	1450	1567	1568	1061
Cluster-20660.10754	0	0	0	13	5	0
Cluster-20660.10755	2570	2332	1876	2443	2018	1822
Cluster-20660.10756	316	225	590	218	354	432
Cluster-20660.10757	252	351	375	327	201	218
Cluster-20660.10758	2930	2088	3111	1759	2011	1603
Cluster-20660.10759	0	38	83	26	15	0
Cluster-20660.10760	55	0	0	33	57	0
Cluster-20660.10761	771	1142	1586	1385	1389	1330
Cluster-20660.10762	0	76	0	28	19	10
Cluster-20660.10763	663	660	312	583	445	553
Cluster-20660.10764	24	0	53	13	26	0
Cluster-20660.10765	233	173	292	299	73	209
Cluster-20660.10766	1009	1162	1315	1593	1789	1600
Cluster-20660.10767	246	406	478	558	614	454
Cluster-20660.10768	0	0	9	27	47	22
Cluster-20660.10769	868	595	708	699	639	428
Cluster-20660.10770	180	108	93	157	234	80
Cluster-20660.10771	2854	1708	3283	602	3148	1886
Cluster-20660.10772	1183	848	643	854	1043	789
Cluster-20660.10773	693	985	1083	1305	761	809
Cluster-20660.10774	0	45	0	8	18	0
Cluster-20660.10775	264	55	123	40	21	160
Cluster-20660.10776	729	612	441	636	385	439
Cluster-20660.10777	1	0	174	95	62	47
Cluster-20660.10778	457	243	655	417	295	392
Cluster-20660.10779	963	854	1064	1407	1267	959
Cluster-20660.10780	697	802	1029	631	889	445
Cluster-20660.10781	130	703	92	364	806	703
Cluster-20660.10782	1134	756	1056	1404	1402	1222
Cluster-20660.10783	230	114	292	142	154	56
Cluster-20660.10784	524	515	469	782	1047	702
Cluster-20660.10785	2937	1354	2560	1286	1422	1624
Cluster-20660.10786	1031	297	494	233	376	235
Cluster-20660.10787	0	0	0	20	25	12
Cluster-20660.10788	586	1087	1067	1273	948	1039
Cluster-20660.10789	811	1284	1244	1210	1476	1138
Cluster-20660.10790	416	659	428	504	651	561
Cluster-20660.10791	98	116	208	229	103	161
Cluster-20660.10792	244	128	293	295	89	210
Cluster-20660.10793	83	300	119	102	259	174
Cluster-20660.10794	282	275	277	195	340	230
Cluster-20660.10795	690	263	581	464	401	468
Cluster-20660.10796	0	0	0	44	23	26
Cluster-20660.10797	91	159	21	124	110	190
Cluster-20660.10798	1223	1015	1209	1948	1725	1360
Cluster-20660.10799	242	1206	498	691	639	434
Cluster-20660.10800	0	0	39	21	24	0
Cluster-20660.10801	143	129	263	197	230	61
Cluster-20660.10802	83	111	42	328	494	249
Cluster-20660.10803	1209	1139	1005	848	876	927
Cluster-20660.10804	9161	6181	9037	4562	4559	4881
Cluster-20660.10805	1659	1481	1425	1394	1332	1124
Cluster-20660.10806	115	0	0	6	21	0
Cluster-20660.10807	617	768	1216	908	837	893
Cluster-20660.10808	428	697	553	984	680	822
Cluster-20660.10809	907	769	892	801	567	458
Cluster-20660.10810	477	496	365	739	683	449
Cluster-20660.10811	495	431	499	424	324	302
Cluster-20660.10812	574	622	634	600	503	682
Cluster-20660.10813	445	263	509	588	613	294
Cluster-20660.10814	96	108	213	164	141	110
Cluster-20660.10815	1219	981	1322	1128	713	934
Cluster-20660.10816	191	221	299	228	141	203
Cluster-20660.10817	511	221	295	703	922	643
Cluster-20660.10818	466	891	1039	1477	1437	1145
Cluster-20660.10819	535	428	575	756	409	707
Cluster-20660.10820	1972	1881	2255	1829	2281	2077
Cluster-20660.10821	0	0	12	10	4	31
Cluster-20660.10822	895	534	371	1064	881	899
Cluster-20660.10823	1	45	10	35	5	0
Cluster-20660.10824	571	600	643	764	542	431
Cluster-20660.10825	610	534	695	665	255	640
Cluster-20660.10826	0	0	0	36	41	37
Cluster-20660.10827	0	0	0	6	13	0
Cluster-20660.10828	1130	1030	1553	881	1354	1050
Cluster-20660.10829	1193	551	552	971	621	952
Cluster-20660.10830	286	508	619	469	716	554
Cluster-20660.10831	0	44	7	32	15	33
Cluster-20660.10832	476	556	639	658	459	517
Cluster-20660.10833	2948	2428	2571	4471	3029	3103
Cluster-20660.10834	0	140	400	0	8	0
Cluster-20660.10835	33	0	28	88	17	0
Cluster-20660.10836	0	39	9	64	95	44
Cluster-20660.10837	1907	1606	2227	1938	3024	1673
Cluster-20660.10838	135	116	148	109	133	113
Cluster-20660.10839	418	177	483	339	349	369
Cluster-20660.10840	609	634	810	522	337	639
Cluster-20660.10841	248	597	1030	842	415	650
Cluster-20660.10842	264	402	197	385	386	223
Cluster-20660.10843	0	0	0	0	9	0
Cluster-20660.10844	0	0	0	0	6	10
Cluster-20660.10845	5591	3115	3398	3491	2343	3306
Cluster-20660.10846	3404	3013	3499	4225	4583	4147
Cluster-20660.10847	144	335	198	244	178	261
Cluster-20660.10848	0	103	159	71	153	130
Cluster-20660.10849	1451	1062	1221	1009	1440	1149
Cluster-20660.10850	784	801	1029	1093	759	777
Cluster-20660.10851	0	0	0	9	1	0
Cluster-20660.10852	1248	907	1285	1519	1233	1761
Cluster-20660.10853	273	358	630	598	230	364
Cluster-20660.10854	114	0	5	46	10	0
Cluster-20660.10855	2994	1611	2114	1494	2468	1403
Cluster-20660.10856	1262	1380	2318	1692	1229	1092
Cluster-20660.10857	601	546	427	321	394	397
Cluster-20660.10858	214	887	706	340	1014	477
Cluster-20660.10859	119	237	184	218	113	167
Cluster-20660.10860	112	249	354	255	294	210
Cluster-20660.10861	1121	919	1809	1372	1210	1343
Cluster-20660.10862	140	610	659	838	580	260
Cluster-20660.10863	934	971	1172	1063	834	1036
Cluster-20660.10864	426	143	504	834	651	589
Cluster-20660.10865	2295	2128	2188	1821	1614	1713
Cluster-20660.10866	36	146	200	146	150	69
Cluster-20660.10867	337	409	435	373	383	426
Cluster-20660.10868	867	1478	923	2172	2444	2084
Cluster-20660.10869	0	69	14	36	32	0
Cluster-20660.10870	94	0	102	12	5	31
Cluster-20660.10871	804	1125	1515	1862	1651	1699
Cluster-20660.10872	3786	1786	2611	2141	3284	2304
Cluster-20660.10873	1218	577	888	926	816	900
Cluster-20660.10874	715	639	848	884	901	1209
Cluster-20660.10875	479	1000	653	766	996	717
Cluster-20660.10876	571	350	314	359	265	382
Cluster-20660.10877	440	1390	894	818	1259	1305
Cluster-20660.10878	623	336	357	506	520	362
Cluster-20660.10879	56	22	1	1	0	1
Cluster-20660.10880	1014	1441	1196	1239	1658	1285
