	WC1E	WC1T	WC2E	WC2T	WC3E	WC3T	WH3E	WH5E	WH5T	WH6E	WH6T
Cluster-16521.12166	22	24	25	20	47	54	16	67	52	181	48
Cluster-16521.12167	382	439	277	276	295	279	314	364	400	298	210
Cluster-16521.12168	3	0	5	1	0	0	0	0	0	0	0
Cluster-16521.12169	10	2	6	22	7	5	0	1	1	3	0
Cluster-16521.12170	0	0	0	3	1	2	4	0	0	0	0
Cluster-16521.12171	1834	1473	2158	1945	2255	2603	1089	978	1383	2472	3188
Cluster-16521.12172	78	142	54	116	135	136	117	84	137	135	114
Cluster-16521.12173	408	405	365	545	380	531	421	569	359	362	455
Cluster-16521.12174	14	8	36	8	14	8	9	5	4	1	2
Cluster-16521.12175	7	33	29	54	48	32	118	73	63	32	7
Cluster-16521.12176	48	137	82	87	61	40	274	126	56	14	8
Cluster-16521.12177	5	0	3	1	24	4	7	8	6	0	1
Cluster-16521.12178	5	0	9	1	8	1	7	4	6	0	8
Cluster-16521.12179	23	11	6	19	19	8	28	9	5	0	0
Cluster-16521.12180	0	0	0	1	1	6	5	2	0	0	0
Cluster-16521.12181	411	343	282	396	531	467	222	480	587	853	971
Cluster-16521.12182	660	613	508	592	668	618	476	554	515	575	491
Cluster-16521.12183	34	14	22	10	19	17	16	19	6	12	6
Cluster-16521.12184	3	0	1	4	5	0	0	0	0	0	0
Cluster-16521.12185	0	0	0	3	7	1	13	1	1	0	0
Cluster-16521.12186	0	3	0	2	4	15	0	9	4	0	0
Cluster-16521.12187	434	379	378	554	551	579	365	381	345	562	731
Cluster-16521.12188	10	2	5	11	1	12	3	1	8	5	5
Cluster-16521.12189	33	33	33	14	30	28	10	7	16	4	13
Cluster-16521.12190	4	1	0	3	0	0	0	0	0	2	0
Cluster-16521.12191	32	3	17	26	56	20	31	14	12	36	38
Cluster-16521.12192	281	177	365	351	357	374	228	282	302	1118	1583
Cluster-16521.12193	0	0	17	0	2	9	0	2	8	3	0
Cluster-16521.12194	30	28	0	36	32	37	21	16	1	10	0
Cluster-16521.12195	8	0	9	3	14	17	5	8	4	3	0
Cluster-16521.12196	1947	1959	2005	3078	2485	2287	2294	2796	2512	1925	338
Cluster-16521.12197	25	10	2	24	7	11	2	3	6	3	0
Cluster-16521.12198	389	249	332	535	389	430	310	282	254	275	193
Cluster-16521.12199	5	0	0	0	6	0	0	0	0	0	0
Cluster-16521.12200	113	121	82	132	106	147	106	108	110	69	124
Cluster-16521.12201	32	50	30	46	48	65	118	81	90	64	15
Cluster-16521.12202	0	0	0	1	0	0	3	0	2	7	5
Cluster-16521.12203	0	0	0	3	2	3	0	1	0	0	1
Cluster-16521.12204	8	5	0	0	5	0	91	32	41	23	23
Cluster-16521.12205	216	182	243	261	187	175	242	333	367	263	272
Cluster-16521.12206	23	2	33	20	10	2	19	16	5	16	10
Cluster-16521.12207	0	2	0	1	0	2	0	4	0	0	0
Cluster-16521.12208	0	10	0	5	0	0	0	2	0	0	0
Cluster-16521.12209	233	264	219	241	297	198	297	369	295	403	359
Cluster-16521.12210	0	1	0	6	0	4	30	8	6	15	10
Cluster-16521.12211	16	27	0	9	7	6	7	1	11	221	240
Cluster-16521.12212	363	347	488	779	376	432	344	258	251	1063	3652
Cluster-16521.12213	0	0	0	6	7	0	0	0	0	0	0
Cluster-16521.12214	386	345	405	546	461	444	562	592	489	427	628
Cluster-16521.12215	154	187	158	230	181	194	148	200	178	180	162
Cluster-16521.12216	206	159	158	244	336	269	256	396	345	644	927
Cluster-16521.12217	0	0	0	1	0	0	4	3	0	0	0
Cluster-16521.12218	344	257	267	404	356	401	288	378	220	155	38
Cluster-16521.12219	79	103	98	68	72	72	99	56	57	69	50
Cluster-16521.12220	790	939	618	741	837	688	894	757	452	337	516
Cluster-16521.12221	3	9	5	11	7	0	0	8	0	0	0
Cluster-16521.12222	477	428	590	594	504	380	358	494	487	250	317
Cluster-16521.12223	5	0	0	0	4	0	0	0	0	0	0
Cluster-16521.12224	0	2	0	7	0	0	2	10	58	125	3
Cluster-16521.12225	4	4	5	3	8	1	8	0	3	0	0
Cluster-16521.12226	2	0	11	0	0	4	1	4	0	0	0
Cluster-16521.12227	23	26	42	16	17	15	22	3	19	686	4941
Cluster-16521.12228	19	13	19	2	18	15	7	6	19	246	851
Cluster-16521.12229	748	802	928	789	831	768	509	552	569	398	260
Cluster-16521.12230	10	11	19	2	10	3	16	5	8	10	0
Cluster-16521.12231	21	8	43	8	12	2	50	14	11	3	2
Cluster-16521.12232	1	0	0	5	2	13	9	3	65	48	0
Cluster-16521.12233	194	134	159	195	171	156	214	198	375	752	257
Cluster-16521.12234	863	385	824	647	655	415	503	512	1202	2331	479
Cluster-16521.12235	55	31	57	10	23	11	146	75	136	973	310
Cluster-16521.12236	19	50	48	21	42	19	8	4	14	7	4
Cluster-16521.12237	53	52	76	65	28	6	88	55	24	134	38
Cluster-16521.12238	2	0	13	7	4	0	11	7	1	0	0
Cluster-16521.12239	32	18	7	35	25	28	56	44	17	27	4
Cluster-16521.12240	2	0	12	4	2	4	0	4	6	16	23
Cluster-16521.12241	3	6	0	1	0	8	0	2	0	2	9
Cluster-16521.12242	36	6	23	20	11	20	1	7	5	113	1389
Cluster-16521.12243	2	1	0	2	5	2	9	4	2	1	0
Cluster-16521.12244	3	12	0	1	17	20	0	4	10	0	10
Cluster-16521.12245	6	4	0	18	8	3	7	16	25	6	4
Cluster-16521.12246	6	15	9	8	4	6	6	1	0	8	3
Cluster-16521.12247	0	14	2	3	0	1	139	98	55	74	54
Cluster-16521.12248	0	6	4	0	0	3	207	154	119	89	73
Cluster-16521.12249	19	27	20	19	23	0	107	79	102	0	0
Cluster-16521.12250	1422	1176	1272	1758	1606	1690	995	930	830	1420	1354
Cluster-16521.12251	28	7	4	35	17	29	25	14	41	10	21
Cluster-16521.12252	66	90	63	71	90	68	38	31	33	72	38
Cluster-16521.12253	273	204	440	575	128	207	97	74	115	342	978
Cluster-16521.12254	0	0	4	6	1	0	1	1	0	0	0
Cluster-16521.12255	26	42	19	15	11	41	8	20	24	20	10
Cluster-16521.12256	350	406	466	400	439	368	586	487	348	193	25
Cluster-16521.12257	0	0	10	2	2	0	6	0	0	3	0
Cluster-16521.12258	61	53	66	86	104	90	102	80	78	64	33
Cluster-16521.12259	12	4	11	2	21	10	17	7	6	10	1
Cluster-16521.12260	73	32	36	91	86	115	104	62	61	14	30
Cluster-16521.12261	4	9	0	3	6	6	7	6	1	7	9
Cluster-16521.12262	6	2	0	7	2	11	0	7	8	5	1
Cluster-16521.12263	2	2	0	11	0	6	0	1	0	0	0
Cluster-16521.12264	14	0	13	3	15	0	2	2	0	6	5
Cluster-16521.12265	8	0	25	9	1	11	0	0	0	0	0
Cluster-16521.12266	232	209	349	310	282	260	243	157	165	152	49
Cluster-16521.12267	109	104	80	122	92	150	122	108	88	56	4
Cluster-16521.12268	7	0	5	9	2	0	0	0	0	1	0
Cluster-16521.12269	838	567	728	987	1123	1123	711	971	1111	1318	1228
Cluster-16521.12270	570	446	599	784	807	686	628	626	573	547	243
Cluster-16521.12271	6	0	5	2	3	0	6	9	0	0	0
Cluster-16521.12272	14	16	3	28	2	22	6	14	17	0	0
Cluster-16521.12273	3	0	8	5	7	0	0	0	0	0	0
Cluster-16521.12274	4	0	3	7	11	0	0	2	4	1	0
Cluster-16521.12275	0	0	0	0	0	9	1	3	2	0	2
Cluster-16521.12276	61	27	40	10	19	13	24	19	23	14	6
Cluster-16521.12277	319	373	404	408	379	365	444	493	356	657	552
Cluster-16521.12278	261	286	273	148	205	265	251	305	269	242	75
Cluster-16521.12279	61	65	68	37	56	44	68	47	23	34	9
Cluster-16521.12280	511	563	853	632	778	712	576	753	785	1380	1238
Cluster-16521.12281	0	0	0	2	2	0	0	0	0	4	3
Cluster-16521.12282	8	0	0	1	3	9	5	4	3	0	4
Cluster-16521.12283	267	209	161	196	224	180	0	0	0	0	0
Cluster-16521.12284	10	33	35	46	34	28	0	0	4	10	1
Cluster-16521.12285	106	135	59	84	76	51	342	112	95	37	239
Cluster-16521.12286	5	1	8	1	24	5	13	1	6	8	3
Cluster-16521.12287	75	55	106	96	74	67	94	90	19	68	153
Cluster-16521.12288	0	0	0	0	0	0	10	11	3	33	0
Cluster-16521.12289	37	32	62	49	31	19	11	39	66	65	5
Cluster-16521.12290	366	409	414	368	507	337	370	231	275	801	853
Cluster-16521.12291	6	0	20	12	3	3	0	0	8	6	0
Cluster-16521.12292	37	67	39	24	43	31	35	24	50	77	180
Cluster-16521.12293	0	0	0	1	6	0	0	0	0	0	0
Cluster-16521.12294	0	0	0	3	3	4	0	5	10	1	0
Cluster-16521.12295	0	0	0	1	0	0	8	1	0	0	0
Cluster-16521.12296	5	3	0	8	0	1	0	8	7	1	0
Cluster-16521.12297	0	2	0	6	0	0	2	2	0	0	0
Cluster-16521.12298	10	18	13	9	11	11	12	11	7	12	18
Cluster-16521.12299	23	2	0	44	28	1	14	6	25	60	12
Cluster-16521.12300	3	0	0	1	0	4	0	0	0	9	1
Cluster-16521.12301	16	5	14	2	11	7	10	11	0	4	0
Cluster-16521.12302	24	19	7	13	11	0	24	9	23	11	7
Cluster-16521.12303	1005	714	995	1472	1439	1101	1416	1560	1139	884	588
Cluster-16521.12304	17	0	12	3	3	0	26	3	15	0	4
Cluster-16521.12305	5	0	0	0	7	5	0	0	3	0	0
Cluster-16521.12306	35	15	30	11	23	22	11	0	6	6	10
Cluster-16521.12307	0	0	8	1	1	2	0	6	0	0	0
Cluster-16521.12308	0	0	13	9	2	6	2	3	3	4	0
Cluster-16521.12309	528	651	709	544	494	217	1312	1548	1154	82	9
Cluster-16521.12310	74	80	30	55	60	100	153	211	164	25	62
Cluster-16521.12311	213	147	98	196	255	393	321	541	717	45	138
Cluster-16521.12312	3	5	11	1	22	7	8	9	4	0	0
Cluster-16521.12313	985	829	1026	1555	1267	1179	969	1121	1085	766	561
Cluster-16521.12314	195	260	206	180	150	191	179	182	176	340	781
Cluster-16521.12315	0	4	0	0	2	4	0	0	0	0	0
Cluster-16521.12316	2	4	0	0	10	9	0	0	0	4	0
Cluster-16521.12317	3	0	1	1	0	0	0	2	0	5	1
Cluster-16521.12318	30	23	37	70	35	56	29	20	15	4	6
Cluster-16521.12319	1196	1116	1313	1169	1386	1045	530	509	410	563	465
Cluster-16521.12320	0	5	0	1	0	1	0	1	0	0	0
Cluster-16521.12321	6	7	8	0	4	8	0	0	1	0	0
Cluster-16521.12322	200	201	154	178	236	139	164	169	80	71	83
Cluster-16521.12323	71	121	79	73	92	104	13	0	5	6	4
Cluster-16521.12324	7	0	0	0	5	1	3	7	0	0	0
Cluster-16521.12325	10	33	25	16	20	24	18	27	8	24	47
Cluster-16521.12326	11	3	0	21	11	2	1	7	0	2	0
Cluster-16521.12327	9	4	15	9	16	22	8	7	13	12	0
Cluster-16521.12328	0	0	1	1	0	3	0	4	0	5	0
Cluster-16521.12329	0	0	0	0	5	2	0	4	0	0	0
Cluster-16521.12330	202	209	187	240	273	231	179	173	140	211	134
Cluster-16521.12331	32	24	43	20	30	35	43	15	9	14	15
Cluster-16521.12332	59	68	86	23	65	20	62	37	13	6	3
Cluster-16521.12333	1016	1012	487	465	881	467	363	593	421	1161	366
Cluster-16521.12334	4	0	0	1	0	0	0	2	0	0	0
Cluster-16521.12335	240	210	304	450	294	264	292	335	299	201	105
Cluster-16521.12336	403	231	592	654	607	122	1078	263	130	162	2028
Cluster-16521.12337	3	25	51	4	3	9	7	5	7	5	0
Cluster-16521.12338	5	4	10	4	1	0	0	0	0	0	0
Cluster-16521.12339	3	0	8	5	0	0	8	0	2	0	1
Cluster-16521.12340	6	9	8	8	2	12	0	0	1	0	0
Cluster-16521.12341	9	0	7	3	7	31	85	77	61	61	20
Cluster-16521.12342	1	0	6	2	0	9	0	10	4	1	4
Cluster-16521.12343	12	0	12	7	14	8	13	17	6	5	0
Cluster-16521.12344	110	95	54	87	78	67	66	46	23	35	16
Cluster-16521.12345	427	309	417	444	434	431	258	221	239	568	2057
Cluster-16521.12346	0	0	0	0	0	0	9	2	8	0	0
Cluster-16521.12347	21	17	18	48	23	18	0	0	0	0	0
Cluster-16521.12348	665	435	858	1017	887	648	751	880	584	352	233
Cluster-16521.12349	0	4	0	2	0	0	0	5	3	3	0
Cluster-16521.12350	563	452	453	531	622	735	486	488	604	597	466
Cluster-16521.12351	40	49	9	30	38	36	32	32	44	48	88
Cluster-16521.12352	134	94	156	85	122	82	118	112	81	133	124
Cluster-16521.12353	0	7	0	0	0	0	0	4	22	4	0
Cluster-16521.12354	10	0	0	20	6	2	1	3	10	0	0
Cluster-16521.12355	24	10	35	22	10	29	5	5	27	11	15
Cluster-16521.12356	584	575	568	975	607	775	765	553	672	155	554
Cluster-16521.12357	32	23	24	12	40	31	7	85	115	779	520
Cluster-16521.12358	32	35	41	26	57	47	66	22	41	19	61
Cluster-16521.12359	4	24	16	3	12	11	16	3	3	0	0
Cluster-16521.12360	0	0	0	0	0	0	0	0	21	2	0
Cluster-16521.12361	0	0	0	7	4	0	11	0	0	1	0
Cluster-16521.12362	71	57	51	129	101	159	175	48	126	11	38
Cluster-16521.12363	381	206	293	400	514	480	346	280	233	244	106
Cluster-16521.12364	22	3	38	16	16	13	12	23	9	19	8
Cluster-16521.12365	52	29	27	35	55	69	3	11	17	2	8
Cluster-16521.12366	0	0	0	5	0	3	6	0	2	1	3
Cluster-16521.12367	3	6	1	2	5	0	5	6	0	0	0
Cluster-16521.12368	200	133	134	108	221	105	76	85	136	230	11
Cluster-16521.12369	0	3	19	4	4	0	7	2	0	0	0
Cluster-16521.12370	3	0	4	0	4	3	1	0	13	0	2
Cluster-16521.12371	487	417	317	622	609	593	673	543	510	499	320
Cluster-16521.12372	3	6	19	7	3	0	1	8	0	1	0
Cluster-16521.12373	3	6	3	9	12	2	0	4	0	0	0
Cluster-16521.12374	29	8	22	18	19	20	6	10	14	1	0
Cluster-16521.12375	4	0	11	17	6	17	0	3	0	1	5
Cluster-16521.12376	4	0	0	0	0	5	0	0	0	0	0
Cluster-16521.12377	1031	665	1005	632	1008	1015	781	620	620	330	215
Cluster-16521.12378	12	18	12	25	22	12	7	15	1	31	203
Cluster-16521.12379	1961	1473	1858	1487	1991	1765	1316	1129	1057	1296	1881
Cluster-16521.12380	4	8	16	6	15	23	1	7	11	0	3
Cluster-16521.12381	61	65	36	77	64	98	79	59	66	51	58
Cluster-16521.12382	293	228	274	374	316	272	266	248	197	224	204
Cluster-16521.12383	1	0	0	10	0	0	0	0	0	0	0
Cluster-16521.12384	0	1	0	0	5	5	0	0	1	0	1
Cluster-16521.12385	18	39	55	97	31	50	127	160	106	9	4
Cluster-16521.12386	20	0	7	8	7	6	0	5	16	6	90
Cluster-16521.12387	318	224	255	311	344	274	222	221	222	203	223
Cluster-16521.12388	673	621	697	615	657	588	643	635	499	408	476
Cluster-16521.12389	1113	704	787	808	860	1063	629	525	629	712	229
Cluster-16521.12390	0	0	0	5	6	12	0	0	0	4	5
Cluster-16521.12391	100	98	139	139	154	144	239	280	273	89	290
Cluster-16521.12392	3	6	6	2	0	2	5	0	10	5	0
Cluster-16521.12393	9	0	0	2	0	4	0	0	0	2	0
Cluster-16521.12394	142	159	212	158	110	142	119	95	135	100	22
Cluster-16521.12395	6	4	18	7	8	7	0	7	3	0	2
Cluster-16521.12396	3	6	18	5	1	3	0	6	0	11	0
Cluster-16521.12397	12	3	0	11	8	0	0	4	4	0	0
Cluster-16521.12398	440	415	374	445	541	474	524	443	598	682	508
Cluster-16521.12399	29	15	10	15	21	16	18	9	87	46	0
Cluster-16521.12400	1	0	0	9	16	0	0	2	0	0	0
Cluster-16521.12401	0	0	0	0	0	0	63	60	64	111	1375
Cluster-16521.12402	474	428	414	760	536	580	580	584	469	246	93
Cluster-16521.12403	30	62	74	12	46	15	39	25	52	69	50
Cluster-16521.12404	130	126	152	196	163	168	116	146	169	145	29
Cluster-16521.12405	492	347	639	870	667	583	690	921	787	376	115
Cluster-16521.12406	67	68	79	42	72	40	97	74	84	25	13
Cluster-16521.12407	5	21	0	5	1	0	29	18	20	0	0
Cluster-16521.12408	108	101	191	112	139	111	157	62	103	202	1370
Cluster-16521.12409	51	91	83	83	69	49	106	54	108	73	42
Cluster-16521.12410	42	17	58	51	43	28	95	69	32	21	27
Cluster-16521.12411	159	109	150	168	134	110	143	184	139	159	177
Cluster-16521.12412	7	5	12	42	7	30	10	13	6	32	0
Cluster-16521.12413	361	269	272	123	512	375	622	715	649	2719	1074
Cluster-16521.12414	166	156	199	214	243	113	104	148	139	204	305
Cluster-16521.12415	576	712	618	691	765	586	666	545	551	426	521
Cluster-16521.12416	36	43	23	52	70	41	66	34	33	81	64
Cluster-16521.12417	0	0	0	3	2	1	0	0	0	0	0
Cluster-16521.12418	7	0	12	2	8	7	0	0	0	0	4
Cluster-16521.12419	0	6	5	1	11	0	8	1	4	0	2
Cluster-16521.12420	2	0	0	5	4	0	0	1	7	0	0
Cluster-16521.12421	0	0	0	5	2	0	10	8	0	7	7
Cluster-16521.12422	1328	1082	1000	1081	1479	1181	1351	820	1118	1280	1615
Cluster-16521.12423	1093	906	295	302	1105	996	318	570	1344	28660	3129
Cluster-16521.12424	0	0	0	0	3	10	4	0	5	0	0
Cluster-16521.12425	0	0	0	0	0	0	0	0	0	4	5
Cluster-16521.12426	11	13	1	13	26	13	6	19	16	9	18
Cluster-16521.12427	271	905	215	399	228	491	152	152	769	414	956
Cluster-16521.12428	5	76	52	37	16	42	9	36	57	352	2367
Cluster-16521.12429	152	127	145	245	186	243	112	161	116	397	681
Cluster-16521.12430	4	13	23	25	1	19	0	6	13	6	13
Cluster-16521.12431	8	0	0	0	9	9	8	1	9	6	3
Cluster-16521.12432	565	848	553	442	565	524	490	380	487	231	45
Cluster-16521.12433	89	335	115	82	108	132	175	87	104	77	0
Cluster-16521.12434	435	955	514	594	658	1354	486	243	498	166	11
Cluster-16521.12435	3	0	0	3	7	6	0	3	1	5	4
Cluster-16521.12436	12	7	9	0	14	16	0	0	5	0	0
Cluster-16521.12437	0	0	0	0	0	0	0	3	3	13	23
Cluster-16521.12438	7	10	4	4	19	14	11	6	4	1	12
Cluster-16521.12439	0	0	0	0	0	0	1	0	0	16	17
Cluster-16521.12440	15	6	14	19	2	8	1	5	4	4	4
Cluster-16521.12441	17	31	6	11	21	24	5	4	12	15	8
Cluster-16521.12442	62	60	94	58	50	47	73	27	42	43	22
Cluster-16521.12443	310	309	281	239	390	282	205	187	141	245	382
Cluster-16521.12444	404	369	462	525	590	481	367	334	365	471	630
Cluster-16521.12445	70	48	84	45	53	56	51	29	22	90	45
Cluster-16521.12446	6	0	0	0	0	0	0	0	0	0	7
Cluster-16521.12447	6	0	23	7	8	5	0	6	5	11	10
Cluster-16521.12448	0	0	0	0	0	0	10	11	6	0	0
Cluster-16521.12449	65	53	102	77	44	85	61	40	104	195	164
Cluster-16521.12450	0	0	0	0	0	0	764	718	533	435	454
Cluster-16521.12451	6	0	11	1	0	1	3	2	0	0	0
Cluster-16521.12452	0	5	0	6	5	0	0	1	4	3	1
Cluster-16521.12453	865	853	780	682	877	688	871	915	1173	904	895
Cluster-16521.12454	10	26	13	12	5	13	5	3	30	36	15
Cluster-16521.12455	991	887	697	818	978	1230	947	999	1381	1352	2052
Cluster-16521.12456	8	9	0	0	7	15	0	1	0	0	0
Cluster-16521.12457	42	28	20	2	31	16	23	6	32	2	3
Cluster-16521.12458	50	63	51	64	102	88	58	72	74	413	660
Cluster-16521.12459	38	11	23	89	87	74	36	59	169	228	801
Cluster-16521.12460	82	64	70	89	144	209	163	131	260	740	1850
Cluster-16521.12461	3	11	17	15	20	15	38	35	36	315	408
Cluster-16521.12462	0	0	0	2	5	0	3	1	0	2	10
Cluster-16521.12463	19	16	0	12	11	10	35	8	15	10	11
Cluster-16521.12464	3	0	10	3	5	0	2	6	6	10	5
Cluster-16521.12465	5	0	0	3	4	7	0	0	0	0	0
Cluster-16521.12466	2	5	0	14	3	7	0	0	1	0	0
Cluster-16521.12467	22	9	10	9	33	24	0	0	0	0	0
Cluster-16521.12468	80	65	115	128	159	156	133	157	214	185	204
Cluster-16521.12469	0	0	4	9	31	4	7	4	10	4	1
Cluster-16521.12470	11	4	20	35	30	23	4	9	14	7	0
Cluster-16521.12471	0	0	0	0	0	0	176	152	122	131	109
Cluster-16521.12472	1	5	0	0	0	0	0	0	1	3	0
Cluster-16521.12473	377	387	575	609	476	553	383	268	314	156	30
Cluster-16521.12474	13	11	0	6	11	0	5	0	0	0	0
Cluster-16521.12475	27	16	19	51	23	31	11	6	8	0	0
Cluster-16521.12476	206	192	202	233	286	202	114	106	106	36	5
Cluster-16521.12477	0	0	0	4	0	0	2	0	0	3	0
Cluster-16521.12478	0	0	7	1	0	2	0	1	0	0	0
Cluster-16521.12479	0	0	14	3	0	0	0	0	0	0	0
Cluster-16521.12480	18	6	0	11	40	37	17	6	24	5	17
Cluster-16521.12481	0	0	7	2	4	0	5	12	4	3	14
Cluster-16521.12482	0	3	0	0	1	17	5	1	0	1	1
Cluster-16521.12483	543	426	481	684	605	638	506	547	525	536	353
Cluster-16521.12484	13	0	6	4	7	4	0	0	0	0	0
Cluster-16521.12485	14	6	0	9	9	0	5	3	17	0	0
Cluster-16521.12486	39	14	25	33	26	15	30	8	58	24	3
Cluster-16521.12487	2	181	7	25	186	125	0	0	7	641	4793
Cluster-16521.12488	183	686	145	502	370	393	138	216	170	282	326
Cluster-16521.12489	4	0	0	0	9	0	0	6	2	0	3
Cluster-16521.12490	519	420	555	848	690	840	800	579	719	470	542
Cluster-16521.12491	25	88	8	83	53	82	2	25	11	36	18
Cluster-16521.12492	0	6	0	0	1	3	1	0	0	0	0
Cluster-16521.12493	4	4	0	1	8	2	0	0	0	4	0
Cluster-16521.12494	0	0	0	3	0	0	0	6	2	0	0
Cluster-16521.12495	626	599	479	616	616	524	623	644	502	488	271
Cluster-16521.12496	704	913	488	672	1038	1458	398	444	925	243	91
Cluster-16521.12497	4	23	16	4	11	3	7	13	12	10	0
Cluster-16521.12498	11	27	9	33	33	22	8	14	8	3	0
Cluster-16521.12499	84	43	24	226	295	115	127	98	210	285	1665
Cluster-16521.12500	0	6	0	0	0	4	18	0	6	8	2
Cluster-16521.12501	0	0	0	0	0	0	0	0	9	4	0
Cluster-16521.12502	13	6	2	6	0	16	5	10	7	2	0
Cluster-16521.12503	14	21	13	21	4	0	5	10	0	12	0
Cluster-16521.12504	0	0	5	0	0	0	4	3	0	0	0
Cluster-16521.12505	15	9	0	10	15	2	19	20	21	20	33
Cluster-16521.12506	13	0	32	3	13	5	0	0	6	0	1
Cluster-16521.12507	0	0	0	3	2	4	5	0	0	0	0
Cluster-16521.12508	154	152	203	100	153	114	118	176	88	185	243
Cluster-16521.12509	7	0	0	2	11	2	0	0	0	0	6
Cluster-16521.12510	387	353	205	524	772	669	233	117	228	11	57
Cluster-16521.12511	3	0	0	2	0	8	0	0	0	0	0
Cluster-16521.12512	0	0	21	0	0	5	0	0	0	8	0
Cluster-16521.12513	3	0	0	13	0	0	0	0	6	0	0
Cluster-16521.12514	72	34	11	80	103	121	50	67	87	106	151
Cluster-16521.12515	11	4	2	17	26	9	6	6	9	36	13
Cluster-16521.12516	276	257	292	403	256	308	299	376	321	227	25
Cluster-16521.12517	22	42	43	43	45	25	49	35	21	56	9
Cluster-16521.12518	6	12	21	17	16	11	0	1	2	0	0
Cluster-16521.12519	635	555	1224	1106	833	718	881	948	1618	757	4495
Cluster-16521.12520	0	4	0	0	1	0	1	3	5	5	6
Cluster-16521.12521	7	7	15	7	9	14	12	0	7	0	0
Cluster-16521.12522	14	5	2	23	17	9	8	13	3	1	0
Cluster-16521.12523	9	2	7	3	0	4	0	1	2	3	0
Cluster-16521.12524	6	0	8	1	7	3	6	6	15	0	0
Cluster-16521.12525	747	715	603	1002	867	646	709	611	496	345	505
Cluster-16521.12526	12	23	0	8	5	9	54	28	32	0	0
Cluster-16521.12527	55	31	35	15	48	34	0	0	0	0	0
Cluster-16521.12528	0	4	0	0	0	0	0	0	0	5	0
Cluster-16521.12529	0	4	0	0	0	0	0	0	0	5	0
Cluster-16521.12530	5	50	16	6	28	27	18	4	6	0	0
Cluster-16521.12531	376	394	245	283	470	312	169	327	262	391	70
Cluster-16521.12532	191	89	166	170	140	189	0	0	10	0	0
Cluster-16521.12533	33	36	16	33	62	25	83	37	54	37	30
Cluster-16521.12534	7	13	20	20	27	27	32	14	6	26	10
Cluster-16521.12535	206	143	163	214	183	200	0	6	0	0	422
Cluster-16521.12536	504	403	508	440	409	431	20	7	3	12	4
Cluster-16521.12537	345	461	287	332	351	328	495	545	622	224	113
Cluster-16521.12538	12	14	7	5	5	14	6	5	4	0	0
Cluster-16521.12539	786	754	1132	1544	972	995	621	547	461	323	351
Cluster-16521.12540	5	0	0	1	22	0	0	0	2	10	14
Cluster-16521.12541	208	75	105	58	579	315	173	116	112	403	2
Cluster-16521.12542	0	0	0	0	0	0	1	8	6	0	61
Cluster-16521.12543	125	150	86	130	139	127	189	138	190	90	20
Cluster-16521.12544	0	0	0	0	0	0	0	0	0	34	21
Cluster-16521.12545	3	0	5	2	3	4	0	0	0	14	0
Cluster-16521.12546	326	257	156	278	297	379	411	501	632	334	712
Cluster-16521.12547	0	0	1	1	10	8	0	0	0	0	0
Cluster-16521.12548	0	11	1	2	4	11	0	0	0	9	0
Cluster-16521.12549	0	0	0	5	0	0	0	0	0	7	3
Cluster-16521.12550	10	0	0	12	2	9	7	1	4	0	0
Cluster-16521.12551	3	23	11	11	36	6	10	189	239	8	0
Cluster-16521.12552	466	490	508	485	469	515	283	373	375	1089	1049
Cluster-16521.12553	13	0	0	10	16	15	13	14	34	0	0
Cluster-16521.12554	1	3	4	2	26	12	3	1	15	19	0
Cluster-16521.12555	9	16	12	1	8	20	8	7	16	5	12
Cluster-16521.12556	0	0	0	0	0	0	0	0	0	31	15
Cluster-16521.12557	31	6	24	4	41	7	16	17	14	390	631
Cluster-16521.12558	327	223	162	252	566	361	432	427	460	2544	227
Cluster-16521.12559	8	0	9	13	3	12	3	4	0	0	1
Cluster-16521.12560	42	27	67	34	28	6	87	47	44	108	23
Cluster-16521.12561	10	11	6	9	12	17	11	5	13	3	5
Cluster-16521.12562	1009	741	885	918	977	1018	1022	695	711	480	463
Cluster-16521.12563	0	0	0	3	1	0	64	29	77	17	20
Cluster-16521.12564	2	0	0	5	1	0	94	41	51	17	4
Cluster-16521.12565	0	0	13	11	1	2	0	3	0	1	0
Cluster-16521.12566	9	0	6	0	0	0	2	1	3	0	0
Cluster-16521.12567	161	900	290	266	310	540	404	541	1411	468	80
Cluster-16521.12568	374	917	495	595	488	525	729	851	1100	508	364
Cluster-16521.12569	145	132	113	67	348	311	210	239	300	796	2104
Cluster-16521.12570	1	17	0	2	0	1	0	0	10	0	0
Cluster-16521.12571	11	64	8	13	10	39	9	2	59	0	0
Cluster-16521.12572	117	490	99	170	202	212	137	131	371	9	3
Cluster-16521.12573	19	38	35	39	47	31	37	28	17	6	10
Cluster-16521.12574	15	0	0	0	14	13	1	3	7	64	79
Cluster-16521.12575	427	462	490	378	614	395	410	290	156	165	56
Cluster-16521.12576	3	3	7	1	5	0	10	12	5	0	0
Cluster-16521.12577	6	9	15	15	15	0	4	7	5	13	12
Cluster-16521.12578	19	7	26	8	22	11	6	7	2	10	11
Cluster-16521.12579	604	462	476	799	623	596	445	480	516	364	206
Cluster-16521.12580	28	26	5	49	4	49	0	8	0	0	0
Cluster-16521.12581	149	113	160	114	112	117	91	111	99	78	166
Cluster-16521.12582	247	285	208	253	207	127	287	344	274	746	176
Cluster-16521.12583	0	0	0	0	0	0	0	0	0	12	28
